DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
65816410	All XPHONEX brand phones are junk after about 3 weeks my phone stopped charging with the charger,so i had to get a universal charger to charge phone,then the phone keeps powering off if you have it in your pocket.I won't advise anyone to spend money on th 	jakeg6	11-23-2015 20:49:59	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
26280892	phone was pretty great for a month until it died unexpectedly today. no warning, no abuse, just DEAD! it is now living up to it's name it is a rock! 	jakeg6	11-23-2015 20:49:59	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
54416198	NOT ORIGINAL SAMSUNG PHONE. CHINESE FAKE PHONE. I HAVE SOFTWARE PHONE PROBLEM, POWER AND VOLUMEN BUTTON PROBLEM , AND APP PROBLEM 	jakeg6	11-23-2015 20:49:59	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
61217537	The phone is pretty much free couldn't ask for to much but it has great build quality it looks super nice in hand the screen is perfect size and battery life I  say is a bit above fair now I wish it had  more internal memory and the phone says it has gori 	jakeg6	11-23-2015 20:49:59	Neutral	Performance Defect	Hardware	No Defect	Hardware	Internal Hardware		false
5198766	I bought this cell phone two years ago as a replacement for a previous cell and it's ok. It's simple and easy to use without any fancy features. So if you want a cute, small and easy to use cell, this is a good choice. The thing I didn't like about it was 	jakeg6	11-23-2015 20:49:59	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
67992814	how can I down load music from computer to phone with usb cord. do I need any thing else . 	jakeg6	11-23-2015 20:53:31	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
70459742	I had the same problem until I turned off the G network on the phone itself. I called ATT and they told me: There's no way to disable the G network then I called Sony and they told me that the phone was built like that per ATT's request. Since it was us 	jakeg6	11-23-2015 20:53:31	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
18930478	hate it hate it hate it hate it  . the battery is week . u need to charge every one hour . it sucks . waste of money 	jakeg6	11-23-2015 20:53:31	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
69454773	The phone was not working right when I got it and I was going to send it back, but I used another charger and now it seems to be ok, because I am with Verizon, I have to get the phone turned on and off. I guess I am going to keep it now.  That happens whe 	jakeg6	11-23-2015 20:53:31	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
15931957	I love the phone and can't say enough good about the phone itself. The problem is that the phone went dead and would not charge. Samsung US will not deal with it and you need to figure which country it came from to get repairs. If you look online you will 	jakeg6	11-23-2015 20:53:31	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
85784227	when do you get it it doesn't even look like the s4  and when you boot it it says demon in red letters /big time lag/basically has no ram /memory storage is like one gigabyte when you get it/ it has.sd.card but some apps you can download cuz it wont let y 	jakeg6	11-23-2015 20:57:49	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
79917313	ok now this is the best phone hands down i love love love love love this phone i am not a big moto fan but gots to show love to this one i love the hdmi part no other phone even have that now and that is a plus love the feel of it love the way it is made  	jakeg6	11-23-2015 20:57:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
24491247	GREAT CELLPHONE, USER-FRIENDLY DUAL SIM TECHNOLOGY, FAST PROCESSING. EASY COMBINED STORAGE OF PHONE NUMBERS....SAMSUNG HAS REALLY DELIVERED A SUPERIOR PRODUCT. 	jakeg6	11-23-2015 20:57:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
2082973	I got this phone because it was the only phone that had all the features I was looking for from StraightTalk. I have had it for about 3 months now.Pros:-Android 4.1.2.-5 MP rear camera with flash-1.3 MP front camera-Approx 2.5GB internal memory-Large touc 	jakeg6	11-23-2015 20:57:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
15160437	These specs nerds are out of control. This phone is a great way to get the s pen functionality into the hands of those tight on money. If you can't live with double the PPI of the iPad 2 and the fastest processor in the world of 2012/2013, then you need a 	jakeg6	11-23-2015 20:57:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
58101456	The Samsung T259 Flip is the best phone I have ever own, pictures are great, easy to use, and most I love about it is it have the memory card port that can hold up to 32G,and the signal is great, the text and web are easy to use, I love this phone so much 	jakeg6	11-23-2015 21:00:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
56798128	I love the phone and the price was just nice thank you and I really love this phone and everything about it I love playing my games on it thank you! 	jakeg6	11-23-2015 21:00:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
19609946	If you are like me, a college student with not much $$ lying around, then this phone is great for you! It looks a bit like a blackberry from far (hence the style), the QWERTY keyboard is especially useful for text messaging (extremely useful especially du 	jakeg6	11-23-2015 21:00:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
55756007	I love this phone. I loved design and size. Easy to use, speaker is great, good to play music, camera is good. But the most important is I use this phone as a phone. Make a phone call and text massage that's enough for me. 	jakeg6	11-23-2015 21:00:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
61316870	El celular llegoacute; en perfectas condiciones. Excelente celular estoy encantada! Facil de usar con muchas aplicaciones y funciona en Venezuela con Movistar! Me gusta lo grande que son los nuacute;meros para marcar y las letras para escribir son basta 	jakeg6	11-23-2015 21:00:04	Other	Other	No Defect	Other	No Defect	No Defect	different language	false
58071269	Initially I was pretty happy with this phone, however after a few weeks of use I'm sending it back to Amazon for something that works correctly more than half of the time. Maybe after the OS is upgraded to Mango I'll be tempted to give it another try, but 	jakeg6	11-23-2015 21:02:59	Neutral	Performance Defect	Software	Return	Operating System	Software		false
22261630	Brand new just like I wanted! Thanks!A W E S O M E ! ! ! ! ! ! 	jakeg6	11-23-2015 21:02:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
76127747	Very god.............. ............. ...........  .......... ... ,, .. .. .. .. ... .. .. .. .. ..  ..  ..  .. 	jakeg6	11-23-2015 21:02:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
36043524	i think price is normal. Ordered,when i recieved phone was bad.Box not original.Inside box not any manual book,earing. Only had carger.Phone looks used. Dont enter to market in anywhere.Dont reccomended  - - - - 	jakeg6	11-23-2015 21:02:59	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		false
71581007	As advertised and is much better than the LG800G. 	jakeg6	11-23-2015 21:02:59	Comparison	No Defect	No Defect	No Defect	No Defect	No Defect		false
58338242	I have had the phone for about three months and the keys keep sticking. It doesn't compute when you hang up, so you have to take the batteryt out to end the call!  I called At  T and they sent me a replacement... which is much worse than the first one!   	jakeg6	11-23-2015 21:04:57	Neutral	Performance Defect	Hardware	Replacement	Hardware	Display		false
51686208	I've owned quite a mixture of phones over the years and this is by far my favorite. I'm a Windows Phone fan already but this hardware is fantastic. The display is amazing - sunlight visibility is great and works better than my previous WP8, the Lumia 810. 	jakeg6	11-23-2015 21:04:57	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
85351807	Great phone, simply the best you can get nowadays, in a really good condition Simply the best phone you can get today in a fabulous maintenence, and with all the accessories and features that are supposed to this great terminal. Maybe at the end, after pa 	jakeg6	11-23-2015 21:04:57	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
50294754	THAT'S TOO BAD!!! DAMAGE AND REFURBISHED IPHONE (WITHOUT PIECES AND OTHER INTERNAL PARTS), I LOOSE MY MONEY WITH YOU !... I DON'T HAVE WORDS TO DESCRIBE THAN ANGRY I'M ARE, BAD THAT PHONE IS SO FAR AWAY LIKE A GIFT TO MY DAUTHER... I BEGIN A CAMPAING TO S 	jakeg6	11-23-2015 21:04:57	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
91210879	Is a good telephone.Is complete whit old the accesoriesis a versatile phone as we expectedthanks for the reliable delivery 	jakeg6	11-23-2015 21:04:57	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
30911537	This is my favorite phone to date. Very nice, Samsung makes the best android phones hands down. Such an easy to use, nice, fun, phone. Thank you SAmmy! 	jakeg6	11-23-2015 21:07:36	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
33552665	LES RECOMIENDO TODO LOS PRODUCTO Y MUY RAacute;PIDO EL TIEMPO DE ENTREGA,EL EQUIPO QUE COMPRE ES EXCELENTE ES MAS DE LO QUE BUSCABA....................... 	jakeg6	11-23-2015 21:07:36	Other	Other	No Defect	Other	No Defect	No Defect	different language	false
79751356	I love the phone because it is very easy for me to learn how to use. I like a simple phone for calling and texting. This phone is just exactly what I want. I like voice commands feature as well as the ease of speakphone setup and its volume. It is so conv 	jakeg6	11-23-2015 21:07:36	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
