DataSet Entry ID	Text	Tagger Pid	Date	Defect Severity	Injury Timing	User Expertise	DERIVED-Defect	Comment	Authority?
27244955	i have owned three of these drills over the last seven years,i was very impressed the first time i used the 18 volt drill about five years ago and immeadiatly bought one. since that time i have noticed a serious decline in craftsmanship and customer service on DeWalt's part. the chucks spin on expensive drill bits damaging the bit,the battery packs seem to have  unreliable longievity issues. the final straw was a blown charger after approx. 40 hrs. plug in time,right in the middle of a elaborate garage remodel. i am going to start phaseing out my DeWalt cordless tools in my personal tool chest as well as the ones owned by the Parks and Recreation Dept. I am in charge of. 	rgruss	10-26-2015 06:23:33	Performance Defect		Indeterminate	Yes		true
47446871	I'm not sure what a more expensive would do better. This one has plenty of power and Ive used it for all sorts of jobs. Sharpens lawn mower blades perfect right out of the box with included blade. Ive cut through concrete with another blade. Nice tool 	rgruss	10-26-2015 06:23:33	No Defect		Indeterminate	No		true
21855348	I must say i am a big dewalt fan but i do love the this jig saw. Its nice and light. I dont really use it much and if I did I would buy a Dewalt for long term use 	rgruss	10-26-2015 06:26:19	No Defect		Indeterminate	No		true
39888893	Once the bolts are installed  it is real easy to remove and install the tables. They do fold up but they are easier to remove than have them fold down while carrying the planer. Removing requires pressing one of the spring loaded  bolts in with the allen wrench that comes with the planer, it is quick to do. 	rgruss	10-26-2015 06:26:19	No Defect		Indeterminate	No		true
55185661	These come up as a sale once in a while and I just wish I had bought more. They are a great deal no matter what you pay. They actually included more than they show in the picture. These are awesome little drills and we already have several here. They have plenty of power and the batteries are great quality, and can be charged hundreds of times without degrading. Even the interns don't seem to be able to break them. You cant go wrong on one of these. Just make sure you stick with the Lithium battery model. 	rgruss	10-26-2015 06:26:19	No Defect		Indeterminate	No		true
46214811	This saw cuts tile like a champ.  Quick setup and easy use with very solid construction.  If the stand is not included with the saw when you buy it, make sure to buy that also, it is a must-have.  My only other experience with a wet tile saw was with the el-cheapo model from [local store], there is no comparison between that saw and the MK-660.  The only reason I didn't give this saw 5 stars is because it did not include a fence for making diagonal cuts.  In a higher-end saw such as this, I would have expected that this relatively inexpensive accessory would have been included. 	rgruss	10-26-2015 06:26:19	No Defect		Novice	No		true
24542468	Very good tool,beats getting 300 foot of drop cord out to make a cut.battery tools have come a long way. 	rgruss	10-26-2015 06:26:19	No Defect		Indeterminate	No		true
55326556	Great router. No real complaints aside from the wonky case that requires things to be just so to close. A nice complete package. 	rgruss	10-26-2015 06:27:33	No Defect		Indeterminate	No		true
28387273	The tool worked well, but I question its durability.  The amount of torque applied to the pins caused the pins to bend. They did not break, and we were able to get the job completed. 	rgruss	10-26-2015 06:27:33	No Defect		Indeterminate	No		true
30339963	I've been running this drill/driver for over a month, still on the very first charge, not even switched to the second battery pack. So far light use, but will be throwing a lot more to it over the next couple of weeks, and do not expect any problems, looks and feels great. 	rgruss	10-26-2015 06:27:33	No Defect		Indeterminate	No		true
43386555	This folding table set is an essential accessory for the DeWalt 735 planer. Without it it is really difficult to feed the boards straight into the planer, avoiding the snipe (uneven finish at the front and back edge of the board being planed).The build quality is high, installation easy. Make sure you adjust the tables after installation to be exactly level with the planer's table. This is easily done (see instructions enclosed w. the accessory).In principle you could build a wooden in-feed / outfeed table yourself, but it would be difficult to make it exactly co-planar with the planer's table, and it would probably cost more than this product.Sometimes the planer actually comes as a package with these tables and spare set of knives (check prices).Amazon delivered the product quickly. No issues. 	rgruss	10-26-2015 06:27:33	No Defect		Indeterminate	No		true
49291369	I really am amazed at the power it has. Nice steady handle. I would reccommend this tool to a friend. 	rgruss	10-26-2015 06:27:33	No Defect		Indeterminate	No		true
50876263	I buy many reconditioned tools and buying one for Bosch- I thought I was safe.  I have used this hammer in the past so I know its a very good hammer.  However, the reconditioned hammer they gave me was far from like new.  It came with a broken handle, very dirty, and has a horrible cigarette smell.  When I am done using it I have to bring the tool outside in the garage or it will make my house smell like cigarette smoke.  I wish I paid a little more this time and got a brand new one.  You are literally rolling the dice here...  However, Bosch is a good company and after complaining I sent it back and they issued me a refund. 	rgruss	10-26-2015 06:28:41	No Defect		Indeterminate	No		true
47056221	I recieved this on time and It works great for our swimming pool. It fills a family size pool just under 10 minutes. I definately recommend this Compressor. It's a perfect size to store in a small space. The attatchments that it comes with even blows up my excersice ball. Im very happy with my purchase. 	rgruss	10-26-2015 06:28:41	No Defect		Indeterminate	No		true
44108984	This is a solid benchtop drill: heavy construction of stand and drill table, stable and plenty accurate for my purposes.  Easy to assemble - all the parts were there and the instructions clear.  I mainly use for woodworking, so can't comment on utility for more precise machining in metal.Laser doesn't work on mine - and if it were a more expensive tool I suppose I might have returned it or asked for a replacement laser, but I wasn't really planning on using it, so am still satisfied. 	rgruss	10-26-2015 06:28:41	Performance Defect		Indeterminate	Yes		true
24858101	This is a great product for the money!  The only complaint that I have is the staples that Amazon says goes with this product do not fit, however, we were given a return label for them.  This product needs a T50 staple. 	rgruss	10-26-2015 06:28:41	No Defect		Indeterminate	No		true
51748812	I've used this twice, and really, for the price, it's a nifty little tool. I had originally looked at the peticure, but read reviews about the battery not lasting long, plus it costs twice as much. Thought I'd try this and it works great-especially if using rechargeable batteries. I know I didn't want a cord, and the batteries in a rechargeable unit will eventually wear out. This is great-if it runs down, you can pop in charged batteries and it keeps going.I'm sure you can pay twice as much and get a better unit, but at least for me and my little chihuahua/terrier, this one does the job. 	rgruss	10-26-2015 06:28:41	No Defect		Indeterminate	No		true
32050836	great price. I bought this as a gift for my brother. He uses it everyday. the battery life is great and the tool is priced very fair. small compact design and a lot of power 	rgruss	10-26-2015 06:35:08	No Defect		Indeterminate	No		true
38824035	I use this for framing, cuttin bolts, cutting sheet metal, cutting anything, I even used it for cutting a tree down in my yard, one of my best tools I ever bought, Uses the same batteries as my cordless.  Only problem I had is that the supplier gave me a manual for another tool, bone heads. 	rgruss	10-26-2015 06:35:08	No Defect		Indeterminate	No		true
27706735	Beware.  They send faulty equipment and then expect you to fix it yourself at your own expense.  The shut off switch stopped working after just one hour of use.  They sent us a new part, but it's complicated to switch, and you have to have the right tools, which we don't.  We paid thousands for a brand new item, and received a faulty item with no support to fix it.  We are considering sending it back for a refund.  Very disappointing. 	rgruss	10-26-2015 06:35:08	Performance Defect		Indeterminate	Yes		true
