DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
66917542	This is a replacement, it works well for what we need, no bells or whistles, just a phone  pictures. 	sheehan3	10-27-2015 06:47:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65221424	Bought phone for my Mother....phone, as others have reported is actually smaller then it appears, but it is a GREAT phone for seniors or anyone who wants a basic functional phone! Ring is loud, buttons clear and FLASHLIGHT is a GREAT bonus...I would recommend!!!!!!! 	sheehan3	10-27-2015 06:47:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64375582	Seriously, you can carry this in your shirt pocket and not feel it.It weigh's in at just under 118 grams. (Comparatively, the iPhone weighs 135 grams and is thicker.)It's powerful and even better with Froyo. The downside is Touch Wiz, Samsung's UI really slows this phone down and the bloatware is just crap, frankly.I'd go on about the awesome super AMOLED screen but just read all the other reviews about it. Killer!I had the first Android phone, the G1 and this phone is night and day better. Highly recommend it. 	sheehan3	10-27-2015 06:48:39	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65756374	The second day after I got this phone, it wouldn't turn on.  I had to exchange it for another one.  Now, four months later, the end key doesn't work and turns off every time I plug in my handsfree.I called T-Mobile, they said they were going to send me a replacement.  They did, but they failed to tell me that it was a refurbished model.  It had dirt in the keypad.  I had to vacuum it but it's still dirty.I went to a T-Mobile store and was told that they discontinued the T722i because there were so many returns due to defects. 	sheehan3	10-27-2015 06:48:39	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
66212463	I was only looking for a phone to make it through the next year of my contract after I broke my Galaxy S3. I ordered this phone new and it certainly did not come new. When I turned on the phone it did not automatically bring me to the easy set up. Furthermore, there was already a video loaded onto the phone. I did a factory restore and after that it was easy to set up.As far as the system goes, it is a bit slow for me. It's only running on Jelly bean 4.1.2 and Motorola currently has no intention of updating this. There is no default was to manage tasks or save the battery like higher versions of Android have so I downloaded apps to do replace this feature. Most apps are compatible with this version of Android however, I have encountered a couple which were not. These apps were simple maintenance apps and again easy to replace. Perhaps, I am being a bit high maintenance myself, but I think it's important to know the few restrictions on the phone.All in all, it will suffice but there are certainly a few sacrifices made for the purchase. 	sheehan3	10-27-2015 06:48:39	Complaint	Unable to Use	Software	Recall	Applications	Software		false
66769948	Moto G has impressed me so far, I don't like to spend a lot of money in phones, but I like this kind of phones, when you got all things that you need with an aggregate value... the phone it's fast, has enought of storage, the camera is decent and the screen is awesone. I though that Motorola has build an excellent phone. 	sheehan3	10-27-2015 06:48:39	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64820376	i like the phone. i haven't connected yet to my wireless internet carrier the wifi works good and fast.i would have given it a 5 star but some of the applications are in korean which cannot be reset to english which is a minus to me unless someone can show me how to reset it to get the english version .the phone was delivered quicker than expected even tough it wasn't shipped early.i put my simple mobile sim card in and it worked even though it said no service initially .overall the phone is nice. the sllers have patience to communicate to you and explain matters to your understanding. 	sheehan3	10-27-2015 06:48:39	Compliment	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
66707254	i could not insert a nano sim chip then i do not know if works. I noticed that if you buy the 64 GB from the apple store for Tmobile is cheaper than this one, also is unlocked. I didn't know about that. 	sanarauf	11-01-2015 11:01:40	Complaint	Performance Defect	Software	No Resolution Specified	Features	Software		true
66505669	Very basic smartphone. Great clarity on the phone part.  This is a nice, intuitive phone to use.  Amazon offers a real on this phone with a year's worth of minutes.  The capacitive screen is nice.  It has a good window.  Texting is easy when the pone is hoizontal.  Would like bigger keys on the virtual keyboard.  The present keyboard is useable.  Texting is very economical - less than half a minute for a regular size text.  Good, inexpensive phone.  Have not tried internet.  Probably will not use internet. 	sanarauf	11-01-2015 11:01:40	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
66226189	I have to take the battery out to work cause it sticks im going to return it not happy with it only thing good was it was delivered on time 	sanarauf	11-01-2015 11:01:40	Complaint	Performance Defect	Hardware	Replacement	Hardware	Internal Hardware		true
65456292	I've owned my Treo 600, bought via Amazon, for about 4 months now and I am really enjoying it. I had previously owned an old Palm V, and then an HP Jornada, but found, lacking a utility belt, carrying a PDA in addition to a cell phone annoying to the point that I eventually abandoned PDA use. The Treo has brought me back.As a writer, I've been able to work on manuscripts (via QuickOffice) any time, any place (indeed, I probably did 25% of the editing for my latest novel on my Treo) which in invaluable. The phone functions clearly, and the camera lets me take photos (albeit low-res) on the go, which is handy to capture family moments and work diagrams equally well.With the free CoreMedia player, DVD/AVI conversion software, and a 1G card, I've even been able to take my favorite movies with me on the go, and watch martial arts instructionals any time.Only downsides are the lack of higher screen resolution and the inability to preserve data when fully discharged. I understand these are both fixed on the Treo 650, so perhaps I'll look into upgrading in a year or two.Definately my favorite gadget to date! 	sanarauf	11-01-2015 11:01:40	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
64372779	Got my phone a few short days after I ordered it. No scratches on the screen, set it up and it works like a charm!!! No problems with apps or glitching. Very excited to have a new phone I love!!! Thanks! 	sanarauf	11-01-2015 11:01:40	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
66784576	I have had this phone for a year and a half. It has given me nothing but trouble. Please do not buy this phone. 	sanarauf	11-01-2015 11:16:58	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Software	not enough detail	true
64151304	I find windows phones are a lot of fun and simple to use.  I've gotten a number of people hooked on them.The only draw back are the apps.Many of the basic apps are there, but not all.Otherwise this is a great phone. This is the second in the family 	sanarauf	11-01-2015 11:16:58	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		true
